Query|Document
Take Omega 3 in Pregnancy Summer 02| Created Jun 11 omega-3 fatty acids are long-chain polyunsaturated fats that are essential for adequate nutrition in the human body and can be especially beneficial during pregnancy for your health and the development of your baby.
Take Medication While Pregnant Winter 03| Posted 01/25/04 medication you take while pregnant almost always affects the fetus as well. Your unborn child is vulnerable to many medications which are harmless to adults.
Take Care of Your Skin During Pregnancy Fall 01| Created Sep 6 pregnancy causes many changes in a womans body and hormonal makeup. A pregnant womans body produces more hormones particularly estrogen and progesterone which causes a number of noticeable changes.
Take Care of Your Unborn Child Spring 2001|"Being pregnant is a very important and special time in a women's life. The time where in the baby is in the womb is called ""prenatal period"" and the term prenatal care is a series of check ups and exams that aim to monitor maternal and child health Written 5/01/01 "
Take Care of Your Twins Pregnancy Fall 02|A twin pregnancy can require some extra care. It can come with unique challenges, which you can manage with personal care and the help of your doctor Posted 10/1/02 
2001 Summer survive School Being Pregnant| Published 8/2/01 getting through school while pregnant is a challenge, but the rewards are huge. While college students may have the option to take some time off with no consequences, middle and high school students often struggle to stay in classes and avoid dropping out.
Monsoon 01 take Care of Yourself During a High Risk Pregnancy|High risk is a term that doctors use when they want a mother and baby to be given extra medical attention. If you have been deemed to have a high risk pregnancy, your doctor will advise you on how to best keep yourself and your baby safe Published 8/08/01 
Stop Burping During Pregnancy Spring 2002| created 04/14 burping is a natural act, but it's also a social gaff. During pregnancy, women often find themselves burping more frequently. It can cause embarrassment as well as discomfort.
2002 Summer stop Diarrhea During Early Pregnancy| Published 08/4/02 diarrhea / diarrhoea and pregnancy usually go hand in hand, especially during the early stages of pregnancy. This is due to the fact that many pregnant women become more sensitive to the food they eat when pregnant.
Stay Hydrated During Pregnancy Winter '03| released december 25 staying hydrated while pregnant is important because it affects the health of your growing fetus. You can encourage yourself to drink more through tips and tricks.
Survive Going Through Pregnancy Alone As a Teen Fall '01| Published 11/08/01 being a pregnant teen can be stressful and overwhelming, but that doesn't mean you have to go through it alone. If the father of your child isn't in the picture, find other supports to help you through this process.
Spring '02 stop Smoking While Pregnant|When you become pregnant, it's best to quit smoking for the health of your baby. Even if you're already a few months in, it's still best to stop smoking now Written 04/01 
2001 Fall stay Fit While You're Pregnant| Released 10/9/01 expectant women often wonder how to stay fit during their pregnancies. Its important to continue activities that can help maintain your fitness during pregnancy, as they can help keep you and your unborn baby healthy.
2001 Fall sleep Well During Pregnancy| published 11/6/01 there are many reasons why expectant mothers may have difficulty getting enough sleep while pregnant. Most pregnant women expect that their sleep will decrease after they have their baby, but they are not prepared for the sleepless nights that can develop during the pregnancy itself.
Screen for Depression During Pregnancy Winter '01|Its estimated that between 14-23% of pregnant women struggle with symptoms of depression. [1] During pregnancy, many hormonal changes occur, which can directly affect symptoms of depression and anxiety Written 12/04/01 
Sleep with Carpal Tunnel Syndrome While Pregnant Spring '02| released april 11 the carpal tunnel is a passageway in your wrist that contains connective tissue, muscle tendons, and the median nerve. The median nerve supplies feeling and motor movement to most of your fingers and parts of your hand.
Spring 2003 sleep While Pregnant| written may 23 sleeping while pregnant can be difficult. Having a baby bump can make it hard to get into a cozy position. Also, nausea, heartburn, and frequent urination can keep you up at night.
Summer 03 satisfy Hunger During Pregnancy|Many pregnant women struggle with hunger and cravings. While it is acceptable to indulge in cravings occasionally, what you eat nourishes your child, too Published Aug 5 
Plan a Postpartum Beauty Routine Fall 01|Taking care of a newborn is an around-the-clock job, leaving new moms with little time for anything else, especially a beauty routine. However, by keeping your makeup and hair routine simple, you may be able to squeeze in a small beauty routine written sep 6 
Sew a Maternity Skirt 2001 Fall|Maternity clothing offers more stretch and comfort than normally sized clothing. Pants and skirts must use an elastic waist band to compensate for a growing waistline created 09/17 
Prepare for a Baby (Teens) Summer 01| When you're pregnant many things go through your mind. Follow these steps to prepare for your baby. created aug 14 
